time,x,y,z,H,W
14.0,0.8439993440813339,-0.10358315568869461,0.5262467454035702,4,14
14.25,0.9646564950349577,-0.1463575530112594,0.21912853137696855,3,15
14.5,0.9663648758276241,-0.2324399644292932,-0.11004812448547016,3,0
14.75,0.8131040334016543,-0.24262168609200443,-0.5291470006565607,3,1
15.0,0.5831351308136631,-0.24123278636100176,-0.7757320168688667,3,2
15.25,0.5849266456225422,-0.21449804161615682,-0.7822093130253531,3,2
15.5,0.6125092798069399,-0.2200419817465447,-0.7592192755847528,3,2
15.75,0.6758855419638804,-0.2397147547999144,-0.6969329741771503,3,2
16.0,0.7306367349713393,-0.29900971887052374,-0.6138103530663126,3,1
16.25,0.8300652614507501,-0.376272708275216,-0.4115950810443832,2,1
16.5,0.8673838709032374,-0.378299906016917,-0.32331780279549693,2,0
16.75,0.8745858684416257,-0.39483507716793004,-0.2814335100161354,2,0
17.0,0.8944213683685175,-0.3880127981372889,-0.22238813881918287,2,0
17.25,0.8874687185373227,-0.4158877336674023,-0.19858667277215505,2,0
17.5,0.8964714920485034,-0.42239263128622395,-0.13387803770383888,2,0
17.75,0.9051496584491832,-0.4249788030523604,-0.009854580940344589,2,0
18.0,0.8970128534190894,-0.43120374716615567,0.09711472200860892,2,15
18.25,0.8926463901505496,-0.4221592640893804,0.15799993004651897,2,15
18.5,0.8936821692239649,-0.4245908889871738,0.14510257544313274,2,15
18.75,0.8868585732165206,-0.4318397997496871,0.16430538172715906,2,15
19.0,0.8915033569543059,-0.4321867201350189,0.13578071835919164,2,15
19.25,0.8850276791142686,-0.44971360916450687,0.12034814885923659,2,15
19.5,0.8862350722815839,-0.44438160199612486,0.1308143282114517,2,15
19.75,0.8816246042587065,-0.45312203131531104,0.13197909645987801,2,15
20.0,0.8831260448110926,-0.4456108691329456,0.1466947248093735,2,15
20.25,0.8860430786686084,-0.4364476777749147,0.15633645546813044,2,15
20.5,0.8867496648304772,-0.4341858927097882,0.15861160895357185,2,15
20.75,0.9063209004899445,-0.40771517267986124,0.11113398805823343,2,15
21.0,0.9412225627002639,-0.33668747513877306,0.027232912966216584,2,15
21.25,0.9553761343058098,-0.2953887404828366,0.0013906814339026373,3,15
21.5,0.9628933583909792,-0.26966292134831465,0.010876084609540647,3,15
21.75,0.9642306163658769,-0.2087697009924204,0.16332339210969174,3,15
22.0,0.9392317112793982,-0.1733983154632476,0.2962715253305342,3,15
22.25,0.9325439357593698,-0.14573231936575987,0.3303390666734719,3,15
22.5,0.9350373312438643,-0.09150432754226222,0.34253780407626566,4,15
22.75,0.953660378564778,-0.06069263688708987,0.29470033285250197,4,15
23.0,0.965116267439616,-0.07242397782772075,0.2516055598730555,4,15
23.25,0.962896505094029,-0.07931602183641097,0.2579521063254778,4,15
23.5,0.9601430648932914,-0.08120612986659678,0.2674525367413932,4,15
23.75,0.9591789810840151,-0.08406526724501606,0.27001613486911163,4,15
24.0,0.9577373893984332,-0.08261513701757135,0.27552464877727656,4,15
24.25,0.9542276306485343,-0.08538774742733579,0.28663314793681777,4,15
24.5,0.9511707478563876,-0.08642460575837316,0.29631907792416934,4,15
24.75,0.9482403602583732,-0.08550036051838644,0.3058265971564551,4,15
25.0,0.9481318215365045,-0.08667364029289232,0.30583284497948926,4,15
25.25,0.9472671985861681,-0.08672513649512895,0.3084859886325697,4,15
25.5,0.9358502876504922,-0.08309992064468934,0.3424596944070017,4,15
25.75,0.8852170901779218,-0.04067669722273099,0.4633962770243017,4,14
26.0,0.7395038530729532,0.0017089193986364673,0.6731501547832734,4,14
26.25,0.5827885544957125,-0.017403596889986835,0.812437453324309,4,13
26.5,0.5861676302775961,-0.019648457121815236,0.8099515092568691,4,13
26.75,0.5839210662531051,-0.025836932343930183,0.8113991873996991,4,13
27.0,0.6096911448165391,-0.03042699103969565,0.7920548630925565,4,13
27.25,0.6324997676117786,-0.02743080578241865,0.7740746700836895,4,13
27.5,0.6534322449061206,-0.038571514266861284,0.7560016796304813,4,13
27.75,0.7685589083059808,-0.046280419953069724,0.6381029126970719,4,14
28.0,0.9932904710679707,-0.019537187601631097,-0.11398393915893214,4,0
28.25,0.8971741168677437,-0.009830202858003408,-0.4415676291740088,4,1
28.5,0.8820976065228301,0.042159267901093866,-0.469176308754756,4,1
28.75,0.8710547448065785,0.0908609984129476,-0.48270892939466986,4,1
29.0,0.8798257098028245,0.11255509029311536,-0.4617770804393233,5,1
29.25,0.8744990255359554,0.13445804807355954,-0.46601769027035145,5,1
29.5,0.8636730008060178,0.13201090423989328,-0.486458702091446,5,1
29.75,0.8600539879851247,0.07584702271552968,-0.5045338114498101,4,1
30.0,0.8462591893468099,0.050298950746401554,-0.5303917420170597,4,1
30.25,0.8255600492069821,-0.13038651065135293,-0.5490445910793857,3,1
30.5,0.6409108305013104,-0.2802398584271706,-0.7146320235581662,3,2
30.75,0.6265367121507474,-0.2863417803768681,-0.7248862897985706,3,2
31.0,0.6202737741058411,-0.3246401698804453,-0.7140512623450027,3,2
31.25,0.6045521352453808,-0.4137262415619212,-0.6806961971491372,2,2
31.5,0.6198007908803915,-0.534380911740986,-0.5747034198531563,2,1
31.75,0.6179446845064818,-0.5769075765045657,-0.5341554221963993,1,1
32.0,0.6372223027805974,-0.5744361052636843,-0.5137809823343819,1,1
32.25,0.6628673898968591,-0.5410717162690768,-0.5175405503580962,2,1
32.5,0.6803350418802352,-0.5051131391423929,-0.5310413801725216,2,1
32.75,0.6966943000103013,-0.4765076574265486,-0.5362438855101466,2,1
33.0,0.6771274690128752,-0.5727749613223841,-0.4619818550445019,1,1
33.25,0.6433717781004845,-0.6893814833039297,-0.3329052802547515,1,1
33.5,0.6354524154814198,-0.7423182896816222,-0.21251772740875086,1,0
33.75,0.6403565627225516,-0.7675940818269839,0.02725432300293673,1,15
34.0,0.6519968621807841,-0.7474305357776345,0.1274664108444632,1,15
34.25,0.7188367436899824,-0.6774946448187935,0.15580353706844932,1,15
34.5,0.8441479830273948,-0.472607612059314,0.2530933183123845,2,15
34.75,0.8732129071176109,-0.40435963274897957,0.27201563603278617,2,15
35.0,0.8984188945153501,-0.35364955443026347,0.2603372478710891,2,15
35.25,0.9064958711878564,-0.32766868768431745,0.2662676597535005,3,15
35.5,0.9139418447141182,-0.31114716236249346,0.26057196287076284,3,15
35.75,0.9209204999974969,-0.2922091899820285,0.25791320628150644,3,15
36.0,0.9908778369926953,-0.11449039348762535,0.07108489259840184,3,15
36.25,0.9993241108458215,-0.03409040917289566,-0.013753744385920702,4,0
36.5,0.9929187318283266,0.10815700126033582,-0.049137104745799125,4,0
36.75,0.9823621870888005,0.1768820666237386,-0.060640480580407996,5,0
37.0,0.9382415430302714,0.2897987708783474,-0.18899597701955012,5,0
37.25,0.8808121113014694,0.3875380577217944,-0.2720005117676575,6,0
37.5,0.8474969521411083,0.4459102638274702,-0.2879460934356428,6,0
37.75,0.8503787291853898,0.45114608439907666,-0.2707826203441102,6,0
38.0,0.8607643080051967,0.4365855757932433,-0.26168271068914234,6,0
38.25,0.885921502474359,0.40436095142576867,-0.2272340476592834,6,0
38.5,0.8278047007027484,0.4340419411673052,-0.3554531907328318,6,1
38.75,0.7236875385518213,0.46453532371533085,-0.5103756259516113,6,1
39.0,0.69066328669195,0.481134198934988,-0.539901942051574,6,1
39.25,0.6837283501368098,0.4947868190288611,-0.5363781752965878,6,1
39.5,0.6848398976480858,0.49471491752151586,-0.5350247330460893,6,1
39.75,0.6881863267800734,0.4865970595355035,-0.5381662208689354,6,1
40.0,0.6947400666113408,0.47898098863883226,-0.5365756725452961,6,1
40.25,0.7054824173308099,0.48621371959114584,-0.5156459809970594,6,1
40.5,0.7268197597490076,0.4774195871267393,-0.49376469564573844,6,1
40.75,0.7597051410205994,0.4484402032033444,-0.47090283802267974,6,1
41.0,0.7596478713303674,0.44158351850536415,-0.4774296888209454,6,1
41.25,0.7547812690695557,0.4407990956653962,-0.4857997459059852,6,1
41.5,0.7465302147757562,0.44805570052569177,-0.49187267422910885,6,1
41.75,0.7329165229820431,0.4698242299753612,-0.49203512401857147,6,1
42.0,0.724120673433027,0.4920985726582987,-0.48320621384101053,6,1
42.25,0.7264090214212702,0.49159898164620514,-0.48027114720978864,6,1
42.5,0.7362711823693026,0.45954794264158194,-0.4967096077452079,6,1
42.75,0.6011866920957831,0.23509138088897957,-0.7637451170898856,5,2
43.0,0.520416751313231,0.043532518791537286,-0.8528020431262152,4,2
43.25,0.49230646097204717,-0.04640934830021813,-0.8691838245592972,4,2
43.5,0.42851043448785475,-0.12350402011004935,-0.8950561795505837,3,2
43.75,0.4104371565013069,-0.19731885885381012,-0.8902845660258024,3,2
44.0,0.4179022449252858,-0.329378283800285,-0.8466803764391764,3,2
44.25,0.4156539864095809,-0.4001412251380746,-0.816773385662648,2,2
44.5,0.43396607471720605,-0.4876914370954552,-0.7575160118296578,2,2
44.75,0.4963797393412327,-0.5980110567960893,-0.6292773079661736,1,2
45.0,0.5467913769819438,-0.6954934226979443,-0.4661631571049868,1,1
45.25,0.5613324947077593,-0.7544630313114657,-0.3401343334176624,1,1
45.5,0.5669140033107216,-0.7599787024934499,-0.3178692885551924,1,1
45.75,0.5574519951245828,-0.7524526944672008,-0.35080224588886444,1,1
46.0,0.5203916411983806,-0.7384902359894405,-0.428747840949802,1,1
46.25,0.5030563826107126,-0.7237418041555608,-0.4723685815465276,1,1
46.5,0.43129566743852243,-0.70604298053023,-0.5616826122399987,1,2
46.75,0.41613267998492276,-0.6973497796898762,-0.5835553764768577,1,2
47.0,0.4132372328909793,-0.703977386876912,-0.5776251622969351,1,2
47.25,0.4244437084038382,-0.7039879280445814,-0.5694282532188712,1,2
47.5,0.45856513850296365,-0.6772031743554966,-0.575424951138371,1,2
47.75,0.5914662659318084,-0.5927172301334495,-0.5466753528078749,1,1
48.0,0.8991532147920758,-0.3646509449914801,-0.24197765319528095,2,0
48.25,0.9269736690778428,-0.36348453437100914,0.09272976927315692,2,15
48.5,0.7368330480214429,-0.4325141497021985,0.5196234883555729,2,14
48.75,0.357470342914276,-0.2666030138985219,0.8950630072329964,3,12
49.0,-0.046894553777483444,-0.05040779395126479,0.9976271623883228,4,11
49.25,-0.4766710617203486,0.22771842733716724,0.849075389332115,5,10
49.5,-0.6813222673904709,0.34845107164200323,0.6437249557298886,6,9
49.75,-0.8442485151119055,0.4955160829957186,0.20422599301735067,6,8
50.0,-0.7647890167575206,0.630379028211725,-0.1331166429786529,7,7
50.25,-0.6306770076877943,0.7357012125943483,-0.2469620168389781,7,7
50.5,-0.5365495540639342,0.7890102789838437,-0.2992947638894306,8,6
50.75,-0.5299191816921222,0.798702585025302,-0.28506111897039205,8,6
51.0,-0.5496660187453671,0.825034238455713,-0.1310945201464176,8,7
51.25,-0.4169871593110732,0.8925133118106161,0.17187698278282545,8,8
51.5,-0.4031052461357147,0.8595600066887154,0.3141062804834699,8,9
51.75,-0.3605229022253647,0.8225418824840154,0.43982733945339486,8,10
52.0,-0.3333796502241704,0.759900235416427,0.5580408954821038,7,10
52.25,-0.32095755646961105,0.7250948249116802,0.6092813322524795,7,10
52.5,-0.3063189969528948,0.6963184974274441,0.6490833707977423,7,10
52.75,-0.30147692523284975,0.681555701251708,0.6667784411957539,7,10
53.0,-0.3002680965147453,0.6812710293826582,0.6676143008798602,7,10
53.25,-0.31699524881220315,0.6697474368592148,0.6715298824706176,7,10
53.5,-0.317021317040326,0.6584461281263475,0.6826025057802224,7,10
53.75,-0.3164025442216628,0.6524031206343743,0.6886650842002874,7,10
54.0,-0.3143031503546525,0.6519303300419179,0.6900727312744479,7,10
54.25,-0.3157915794780286,0.6548490219535323,0.6866210284991817,7,10
54.5,-0.3404774769366232,0.6720617958415881,0.6575773948890357,7,10
54.75,-0.3709647262557879,0.6869736409275019,0.6248618955775591,7,10
55.0,-0.4098702499997495,0.7079678973612527,0.5751415777624056,7,10
55.25,-0.42621725092711993,0.7216941054167793,0.5454323727271818,7,10
55.5,-0.4332284249131154,0.7267872613300093,0.5330041356459869,7,10
55.75,-0.41646439219145526,0.7331707136563524,0.537604050090061,7,10
56.0,-0.4151083328918789,0.7370694695851294,0.5333044805448577,7,10
56.25,-0.42138240298128493,0.7383978392081362,0.5265030878451459,7,10
56.5,-0.46698372105345776,0.7579872611719682,0.455391607489735,7,9
56.75,-0.5508709881334367,0.7842734030550598,0.2854056476198859,8,9
57.0,-0.5929123961128884,0.8020374762950544,0.07204704819722507,8,8
57.25,-0.5971066401208569,0.7442297880003602,-0.2993086750772863,7,6
57.5,-0.5486605005342805,0.5876004961960635,-0.5947245682024689,7,5
57.75,-0.5694934894337529,0.520797350821375,-0.6359617007886599,6,5
58.0,-0.5506438635413395,0.5173013945542168,-0.655126402106135,6,5
58.25,-0.529842136308649,0.5332253581676214,-0.659498315387461,6,5
58.5,-0.5273609258744557,0.5401880782466292,-0.6558104100889602,6,5
58.75,-0.534104820294504,0.5511934563515261,-0.6410287159039236,6,5
59.0,-0.5768927440853463,0.5520036703886991,-0.6020686918442801,6,5
59.25,-0.7117087740286031,0.5587979346754075,-0.42569412630808207,7,6
59.5,-0.7850035177403198,0.5878339226257255,-0.1955012955092017,7,7
59.75,-0.8130292638545906,0.5749192669539398,-0.09193069455414372,7,7
60.0,-0.8600213160936507,0.5081876816996833,-0.045919669350359585,6,7
60.25,-0.8830898559946853,0.46718033531536995,-0.04352976606765339,6,7
60.5,-0.8912514059562598,0.45065717841809677,-0.05078423890568139,6,7
60.75,-0.8910309145414399,0.45108821145078537,-0.050826516913683825,6,7
61.0,-0.8898658144408268,0.4529660359995398,-0.05441141902604185,6,7
61.25,-0.882416215805532,0.4656045937851142,-0.06748321516972758,6,7
61.5,-0.6900280052111089,0.6626166925455746,-0.2912052039101314,7,6
61.75,-0.5794851238107994,0.6684853507297894,-0.4661805735352478,7,6
62.0,-0.5284598286821001,0.5969869886784607,-0.60360313519556,7,5
62.25,-0.4918994349232795,0.4948961295690852,-0.7163189002530207,6,5
62.5,-0.42784059369796024,0.39055844214295354,-0.8151174943865739,6,5
62.75,-0.3822527987641314,0.35142812261433437,-0.8546233512330171,6,5
63.0,-0.3766962424319953,0.37278456596781506,-0.8480162783306714,6,5
63.25,-0.3913129611212387,0.3896320635219207,-0.8337031975074689,6,5
63.5,-0.42323865717436604,0.4172822851973349,-0.8042042859458842,6,5
63.75,-0.5147069125992054,0.5031555560003603,-0.6941983006235051,6,5
64.0,-0.5863482027865589,0.7380868750731764,-0.33380166256878585,7,6
64.25,-0.5695665428884148,0.8213305079239741,-0.0317828566288003,8,7
64.5,-0.4972751907366484,0.8209305348625595,0.28069635125541215,8,9
64.75,-0.38527500234754436,0.6541117990581851,0.650923134401416,7,10
65.0,-0.22774193806417553,0.40356272971967694,0.8861550275363651,6,11
65.25,-0.14103711176363443,0.20637751476684296,0.968254540141193,5,11
65.5,0.05355846078441179,0.0031928620727596467,0.9985596110949957,4,12
65.75,0.1495308243365957,-0.10967511845524175,0.9826555352538584,4,12
66.0,0.1568069651084397,-0.1199948785967355,0.9803126056539491,3,12
66.25,0.1588150602765246,-0.16802387648740288,0.9729058297489586,3,12
66.5,0.1111963910591969,-0.18363704321094995,0.9766845954432525,3,12
66.75,0.07845586670117796,-0.22241587625507303,0.9717900261732754,3,12
67.0,0.018560358136769484,-0.2203680294983187,0.9752401984541361,3,12
67.25,0.005935157059768367,-0.17366281551137008,0.9847872868895801,3,12
67.5,-0.0009629022393983083,-0.15788994287647523,0.9874562465029731,3,11
67.75,-0.004003307427814996,-0.14802239212616214,0.9889759071680598,3,11
68.0,-0.0030998636060013338,-0.1347380715248529,0.9908764014383368,3,11
68.25,0.025642946242293685,-0.1371911605939944,0.9902126159380561,3,12
68.5,0.004026824167343138,-0.13829561767963755,0.9903828082199997,3,12
68.75,0.006450186613261889,-0.1285875911934146,0.9916771785635331,3,12
69.0,0.004238223742645313,-0.1187402024795907,0.9929163115663946,3,12
69.25,-0.02487086206258804,-0.10608755287232563,0.9940457088815509,4,11
69.5,-0.046313570930090725,-0.09517067893643358,0.9943830222899434,4,11
69.75,-0.0026318659929890284,-0.07608394351595281,0.9970979424411909,4,11
70.0,0.010606453343314625,-0.07578640176220447,0.9970676629273532,4,12
70.25,0.013889555630230584,-0.07304818139631639,0.9972316899492744,4,12
70.5,0.0328573440979566,-0.07831093589680826,0.9963873705832457,4,12
70.75,0.0457224350762024,-0.09192691691094038,0.9947154874022781,4,12
71.0,0.08409630993138707,-0.11638815772380148,0.9896371089432648,3,12
71.25,0.07774582932587656,-0.12574924012614355,0.9890109780129487,3,12
71.5,0.00164931780492613,-0.10542823716149202,0.9944255460112629,4,12
71.75,-0.09463697796742856,-0.07609270536622141,0.992599487503012,4,11
72.0,-0.10081074653829011,-0.04930625915512095,0.9936830914283084,4,11
72.25,-0.11258483343161851,-0.018321022698877552,0.993473198132915,4,11
72.5,-0.11777761337574906,-0.007995937048241544,0.9930078039865715,4,11
72.75,-0.09952582939857729,-0.018642844143663094,0.994860318660243,4,11
73.0,-0.10655107879020422,-0.032346220062610107,0.9937809565776077,4,11
73.25,-0.08665914941684616,-0.03537643112061384,0.995609712660296,4,11
73.5,-0.06595550332096096,-0.03636367270495917,0.9971597439172353,4,11
73.75,-0.0488801669127637,-0.04432545589598145,0.9978206167654556,4,11
74.0,-0.01309166869254387,-0.04377695542169759,0.9989555477521764,4,11
74.25,0.19173010903119936,0.00393604329647626,0.9814397958377543,4,12
74.5,0.49952987468987214,0.06884513043104645,0.8635567452740166,4,13
74.75,0.45382524535932367,-0.03309725769579245,0.890475838081847,4,13
75.0,0.31148808327257704,-0.0929775766903991,0.9456904061118292,4,12
75.25,0.28738755575365754,-0.09826235475066636,0.9527606742707178,4,12
75.5,0.28635066820161165,-0.10869412883527704,0.951939536513339,4,12
75.75,0.30105762071367387,-0.13714642562628604,0.9436923052288576,3,12
76.0,0.33047120669963453,-0.14936284124939667,0.9319224877619354,3,12
76.25,0.37397048584577236,-0.16061269889788915,0.9134274118226433,3,12
76.5,0.3754383717392348,-0.17630951046487417,0.9099236152257113,3,12
76.75,0.4069372572769447,-0.17945366200758323,0.895655319769824,3,13
77.0,0.4145208425782672,-0.1798694315515098,0.8920871362493354,3,13
77.25,0.4247572694246922,-0.18467212008854728,0.8862716683573273,3,13
77.5,0.5280652398774753,-0.2957880903244504,0.7960254443517236,3,13
77.75,0.7011392217783696,-0.41929279479212905,0.576712531439562,2,14
78.0,0.7277939253887086,-0.44610851461081136,0.520867733075327,2,14
78.25,0.7200023992082614,-0.46558435716213664,0.5146141773214841,2,14
78.5,0.7165409168892393,-0.4585905033688151,0.5256080903519895,2,14
78.75,0.719285663558899,-0.45822118063161604,0.5221699759840681,2,14
79.0,0.7195665971982746,-0.45586258252495115,0.5238446506839387,2,14
79.25,0.7221555411626798,-0.43996752593470545,0.5337789341018727,2,14
79.5,0.8581920587552903,-0.18555439104589858,0.4786188026529484,3,14
79.75,0.8434422571626974,0.08016297550364515,0.5312052862977705,4,14
80.0,0.7678791846362196,0.1988955908588905,0.6089352196574834,5,14
80.25,0.7459663656100827,0.2191190116081787,0.6289046351636628,5,14
80.5,0.7017515424919387,0.24759709420231132,0.668012313922997,5,14
80.75,0.7133486654735741,0.23362140284081417,0.6607228780674702,5,14
81.0,0.7648410861544489,0.2445206601989871,0.5960098654099063,5,14
81.25,0.7745153851156322,0.2277887554339398,0.5901171079684444,5,14
81.5,0.8093329004220887,0.18081370663602991,0.5588261445091038,5,14
81.75,0.8594728533461221,0.14223767559898481,0.4909937453789739,5,14
82.0,0.8918929720440423,0.13849689267230184,0.43051775473093146,5,14
82.25,0.9108418403076517,0.13003965697318454,0.39173566286370554,5,14
82.5,0.90743708935726,0.11967495542985813,0.4027850964244897,5,14
82.75,0.899914894297119,0.07262353312529718,0.4299755870495492,4,14
83.0,0.9005975643528921,-0.03976897244325538,0.43283074742033567,4,14
83.25,0.8857074788938517,-0.12106931145007299,0.4481790754335843,3,14
83.5,0.8963615391842698,-0.1309653985394981,0.4235375490515533,3,14
83.75,0.9092910942621926,-0.11207366814303232,0.40078572679728736,3,14
84.0,0.9024489330320782,-0.07577943792814303,0.42407947375056776,4,14
84.25,0.836681278610055,-0.044175875391427054,0.5459056054455242,4,14
84.5,0.6503880950807921,-0.0011091290934170939,0.7596012740970306,4,13
84.75,0.5805378613603062,0.050935309001081806,0.8126385333124233,4,13
85.0,0.4972236521843436,0.10096809823923072,0.8617273831359986,4,13
85.25,0.4010473925123429,0.13100001998840674,0.9066421475544185,5,13
85.5,0.4034374881157065,0.1444169340424212,0.9035385671595189,5,13
85.75,0.3985718766795133,0.14909983077497865,0.9049362958700703,5,13
86.0,0.3475808114476295,0.07307312717831069,0.9347983192099727,4,12
86.25,0.37559689117100553,0.003955964915785894,0.9267746898163872,4,12
86.5,0.5005909799066832,-0.009965661167520304,0.8656265686966642,4,13
86.75,0.5935922769379228,-0.03402063300439846,0.8040465193567049,4,13
87.0,0.6562911547960724,-0.21600438717631565,0.7229273994371926,3,13
87.25,0.6168958467667361,-0.403588905383858,0.6756889148809614,2,13
87.5,0.660344412271224,-0.3298813477836294,0.6746284559419563,3,13
87.75,0.5013186441999142,-0.5416404753315098,0.6747630787618835,2,13
88.0,0.4487987016558288,-0.6190713799306631,0.644461288164609,1,13
88.25,0.45301343501016156,-0.6106185140555025,0.6495566626499523,1,13
88.5,0.4415475180833135,-0.6127978215113763,0.6553736485588788,1,13
88.75,0.45230077889753884,-0.5845292901888522,0.6736093187597663,1,13
89.0,0.45088050647744427,-0.5431534659850445,0.7083015468478638,2,13
89.25,0.4737739261688201,-0.515621137005374,0.7139139373593058,2,13
89.5,0.47707971134820876,-0.5145296204192933,0.7124985745467058,2,13
89.75,0.5164646621280259,-0.4726856182439362,0.7140256011364945,2,13
90.0,0.5416249949993999,-0.44846981637796535,0.7109973196783613,2,13
90.25,0.5451004594116371,-0.45721110229785844,0.7027257623602536,2,13
90.5,0.5244329581392185,-0.4507090148604074,0.7223790254021153,2,13
90.75,0.5153558531207055,-0.4531015307916013,0.7273976542775878,2,13
91.0,0.5176521663453968,-0.4580490337398305,0.7226529716038849,2,13
91.25,0.5212453534388306,-0.4563060651694276,0.7211713086417284,2,13
91.5,0.52643720208735,-0.4404164705153308,0.7272531916446028,2,13
91.75,0.5441685790944795,-0.3972861198757105,0.7389481013443351,2,13
92.0,0.5883928482195506,-0.27701656022946464,0.7596418113313147,3,13
92.25,0.5968662978427905,-0.17891660237764323,0.7821377576188745,3,13
92.5,0.5900470617400451,-0.12494352191349758,0.7976425147042948,3,13
92.75,0.5735272648733397,-0.09675445315265407,0.813452550701045,4,13
93.0,0.5642586539518798,-0.07368978718725323,0.8223028558291101,4,13
93.25,0.5739735693738968,-0.04415965521446149,0.8176822527800932,4,13
93.5,0.5757835835078854,0.03241165867428494,0.8169594539172675,4,13
93.75,0.5733197932976826,0.07578951581032614,0.815818830321009,4,13
94.0,0.5813584235228522,0.08106414805503402,0.8095992757526008,4,13
94.25,0.578367064341715,0.08171882066202692,0.8116733168180127,4,13
94.5,0.5669621614705165,0.08999996001423494,0.8188125027490214,4,13
94.75,0.5376717431675245,0.1302022966757903,0.833040490336181,5,13
95.0,0.5161025649235645,0.14878637910919085,0.8435050419949449,5,13
95.25,0.5103290382812319,0.1541956058184831,0.8460425449309411,5,13
95.5,0.503065079692072,0.1487678679645671,0.8513481350515114,5,13
95.75,0.5023226509723132,0.14631951076819993,0.852210393675589,5,13
96.0,0.5015556739051219,0.13999863853506372,0.8537226055235432,5,13
96.25,0.5014967740645787,0.13881267585221166,0.8539508338455847,5,13
96.5,0.5002887257105751,0.1374094610120386,0.8548858584344874,5,13
96.75,0.5003108253161725,0.1296711248278468,0.8560808825440104,5,13
