time,x,y,z,H,W
7.75,-0.4273441300896348,0.05772106889088655,-0.9022445747600962,4,5
8.0,-0.19662574171884778,0.06016547305013188,-0.9786308975023048,4,4
8.25,0.0754942612403,0.06849916360789457,-0.9947906720033113,4,3
8.5,-0.01879027004634026,0.008435508386976695,-0.9997878614735424,4,4
8.75,-0.19145088023278353,0.07688372213861894,-0.9784863073790067,4,4
9.0,-0.4772916531292642,0.062086442770527286,-0.8765488871005632,4,5
9.25,-0.9170319204855928,0.12679454047971667,-0.37812114634736177,5,7
9.5,-0.9733051496002024,0.14503151662963634,0.1778846394319504,5,8
9.75,-0.8421184091949062,0.10049735138904707,0.5298460788368892,4,9
10.0,-0.7662520194669107,0.015505504454081193,0.6423530353275413,4,9
10.25,-0.7388093064005257,-0.04061123884981163,0.6726897769812306,4,9
10.5,-0.7485746117373386,-0.055483381888043144,0.6607250903337625,4,9
10.75,-0.7699945791651913,-0.05883706090737974,0.6353318411035299,4,9
11.0,-0.7906667973053766,-0.05770165184650486,0.6095215623856495,4,9
11.25,-0.8173858968039809,-0.0490015626671519,0.5740027374169303,4,9
11.5,-0.8954745326125462,-0.03420669723540397,0.44379642101597355,4,9
11.75,-0.9920273884069483,-0.02600177880579904,0.1233108598194983,4,8
12.0,-0.9531015794131324,-0.027720475373854442,-0.3013784241866698,4,7
12.25,-0.7999512224864337,-0.0394178283811163,-0.5987689675059795,4,6
12.5,-0.7073574629755445,-0.0303119750011757,-0.7062057800275564,4,6
12.75,-0.8114332115956174,-0.014984539443419966,-0.584253033109192,4,6
13.0,-0.926520302389211,-0.02911807149819566,-0.3751163381843435,4,7
13.25,-0.9959618575455289,-0.08040301461327788,-0.039941626851648315,4,7
13.5,-0.8960387427792185,-0.10097396819556945,0.4323411028175294,4,9
13.75,-0.5891245232183053,-0.08270454697857273,0.8037986402401249,4,10
14.0,-0.1679117566812613,0.011537112343930674,0.9857345164936534,4,11
14.25,-0.13913262723141478,-0.028737000714372896,0.9898567052001143,4,11
14.5,-0.12123199344216412,-0.045239071106534856,0.9915927743844533,4,11
14.75,-0.23356904325263672,-0.05891680213980828,0.9705536113268894,4,11
15.0,-0.3457283979754805,-0.03726619870572363,0.9375943180647659,4,11
15.25,-0.8444843562340559,-0.06505910600480208,0.5316140374386364,4,9
15.5,-0.829769284744726,-0.046958680758935445,-0.5561275181067796,4,6
15.75,-0.9487545451456144,0.005369218744690277,-0.31596832840588585,4,7
16.0,-0.7848524518082524,0.06955200911371154,-0.6157671206867263,4,6
16.25,-0.8176727417424591,0.05928572785433416,-0.5726224671493,4,6
16.5,-0.8718510033006864,0.04754507705933041,-0.4874579917192959,4,6
16.75,-0.9859529498805253,0.022905189910118876,0.16544525649613587,4,8
17.0,-0.9394823055045541,-0.010332289304100517,0.3424415883644743,4,8
17.25,-0.910875386735304,-0.03441069239368904,0.41124437271383674,4,9
17.5,-0.8756411051722655,-0.05257712772876173,0.4800919709519073,4,9
17.75,-0.8681100453841762,-0.027108575220699416,0.4956309859689836,4,9
18.0,-0.8493389095254177,0.007009537206695431,0.5278013671394975,4,9
18.25,-0.8448083892543661,-0.007608059025424833,0.5350148623013279,4,9
18.5,-0.8375910109843084,-0.01055237493426013,0.5461958858335818,4,9
18.75,-0.8341636925195614,-0.008851382052631893,0.5514459058855085,4,9
19.0,-0.8364901623583529,0.0005142164851402453,0.5479817002958245,4,9
19.25,-0.8372283813081719,0.022582907544343913,0.5463869048750548,4,9
19.5,-0.8320437350710095,0.11473460127727195,0.5427146526479908,5,9
19.75,-0.8027223132460704,0.23641994202481048,0.547487441709728,5,9
20.0,-0.7746848246071676,0.2985306140398219,0.5574431764802299,5,9
20.25,-0.8131872523893026,0.18999515394953112,0.5501166549262352,5,9
20.5,-0.7891586398467815,-0.01633448674048739,0.6139721701332254,4,9
20.75,-0.7759468863736353,0.027180738311402632,0.6302123745150582,4,9
21.0,-0.7642944434332665,0.037494474635325924,0.6437764892482903,4,9
21.25,-0.7371048719041587,0.07455432092095338,0.6716532297600968,4,9
21.5,-0.7208970148551571,0.07304761437650081,0.6891817902461046,4,9
21.75,-0.7228569169944654,0.06715412025700884,0.6877268365316013,4,9
22.0,-0.7261092525310661,0.05926272327941452,0.6850206442278098,4,9
22.25,-0.7249639434377055,0.058372623817534774,0.6863089082212962,4,9
22.5,-0.7190544283671487,0.056180314590562254,0.692679219623411,4,9
22.75,-0.7164178507384468,0.05171477463547724,0.6957521435308026,4,9
23.0,-0.7167863644547583,0.047268289755336396,0.6956888791085682,4,9
23.25,-0.7210451871510751,0.04845086190954571,0.6911919791682283,4,9
23.5,-0.7224716852763436,0.053099611798135014,0.6893584664025292,4,9
23.75,-0.7224716852763436,0.053099611798135014,0.6893584664025292,4,9
24.0,-0.7238327970675696,0.05241939515621031,0.6879813143543915,4,9
24.25,-0.7222270018066829,0.055713059536504794,0.6894085964494578,4,9
24.5,-0.7234886461664255,0.05581506001033574,0.6880762006815199,4,9
24.75,-0.7234886461664255,0.05581506001033574,0.6880762006815199,4,9
25.0,-0.7252822025053758,0.05602123735829835,0.6861686000494309,4,9
25.25,-0.7246017532942938,0.05774664627782034,0.6867442201915502,4,9
25.5,-0.7254872718282666,0.054451932422030995,0.6860781336485556,4,9
25.75,-0.7267421160223867,0.05455076429477255,0.6847409078725762,4,9
26.0,-0.7277483405990927,0.0572654431946827,0.6834493556738369,4,9
26.25,-0.730776149833097,0.057566611365408075,0.6801854924143999,4,9
26.5,-0.7882315906240475,0.05358143997121857,0.6130415881756267,4,9
26.75,-0.8673228578831481,0.044599527614352444,0.49574382732413846,4,9
27.0,-0.9871987507660257,0.02544054592004542,0.15745286631017114,4,8
27.25,-0.9420390208953313,-0.011623415739241635,-0.33530192262663583,4,7
27.5,-0.7527709119682217,-0.009555075559427494,-0.6582132288442596,4,6
27.75,-0.6932096438595036,0.01711162148461364,-0.7205328459344151,4,5
28.0,-0.6961258910450597,0.022246883216860122,-0.7175749577597154,4,5
28.25,-0.8327914588980987,0.009946873289443006,-0.553497466749524,4,6
28.5,-0.9858116856477894,-0.006151604840436475,-0.1677422969860338,4,7
28.75,-0.9487453870848377,-0.06110549949495456,0.3100779070116313,4,8
29.0,-0.6341149611120337,-0.08180579427695593,0.7688992314449273,4,10
29.25,-0.24525885724739313,-0.0921947459811124,0.9650638433571019,4,11
29.5,0.09540086544413763,-0.01066854409574888,0.9953817644699878,4,12
29.75,0.07479639027072969,0.025984051196160287,0.9968602354823387,4,12
30.0,-0.0903142604357758,0.015595555266748978,0.9957911995081402,4,11
30.25,-0.19886248324167285,0.007722077202776505,0.9799969807517929,4,11
30.5,-0.23884118240980481,-0.02603140963482052,0.9707096658102827,4,11
30.75,-0.2375661650856395,-0.04185354260771455,0.9704692669928743,4,11
31.0,-0.28256868245978733,-0.04162233629958954,0.9583436339924755,4,11
31.25,-0.32927699785852677,0.007482159388790358,0.9442037258834326,4,11
31.5,-0.3381196164310173,0.021415335163088776,0.9408594519929075,4,11
31.75,-0.3226091776679814,0.025926882030285384,0.9461771056586481,4,11
32.0,-0.3285113093105953,0.0244756574168386,0.9441828540325501,4,11
32.25,-0.3139551267126265,0.03398722331420394,0.9488293034377938,4,11
32.5,-0.2973319922977099,0.04416219599248966,0.9537522669967265,4,11
32.75,-0.2935941673976068,0.041550698605586044,0.9550267034567641,4,11
33.0,-0.3173312530628982,0.039225099262904184,0.9475031754128037,4,11
33.25,-0.349918053618348,0.05586161767560441,0.9351132741131482,4,11
33.5,-0.3774367217034412,0.0754261701561941,0.9229585115081438,4,11
33.75,-0.38602065765979116,0.08103390218337296,0.9189241310123694,4,10
34.0,-0.3972942250340171,0.08300282634711381,0.9139298821972123,4,10
34.25,-0.40287488036317637,0.08291356376867483,0.9114917288245319,4,10
34.5,-0.4082526664314055,0.08567169878847194,0.9088399861242596,4,10
34.75,-0.41375791079870927,0.08801861070115316,0.9061220201615928,4,10
35.0,-0.42191256606629274,0.08418897533891621,0.9027192271280918,4,10
35.25,-0.4029133686674917,0.07427770569218498,0.9122190744476454,4,10
35.5,-0.29174846951130423,0.025176263866457726,0.9561636817384028,4,11
35.75,-0.08357790915183706,-0.04072662525382868,0.995668657283758,4,11
36.0,0.1554016902962917,-0.008163567256957426,0.9878176303461568,4,12
36.25,0.28367571804803704,-0.06649255805675591,0.9566121610731273,4,12
36.5,0.28539295712922064,-0.04094766775196063,0.9575354554932751,4,12
36.75,0.3732930135599554,0.044680198307728736,0.9266369331655783,4,12
37.0,0.25911733588795405,0.026631520632628615,0.9654786213848151,4,12
37.25,0.1655885847564248,0.062428487344321014,0.984217000750477,4,12
37.5,-0.36325145979054174,-0.01430904580373938,0.9315812515117652,4,11
37.75,-0.7081540726329831,-0.02544926509367592,0.7055991385478808,4,9
38.0,-0.7732018920825497,0.0733571675516236,0.6299028179400122,4,9
38.25,-0.8644865891412365,0.05944483467311844,0.49912848929472664,4,9
38.5,-0.9478879648752582,0.024403294444750038,0.3176678851644973,4,8
38.75,-0.9632831878491096,0.023404780733896326,0.26746535522578463,4,8
39.0,-0.9909363144741286,0.0014063995173492494,0.13432513799296406,4,8
39.25,-0.9995233979627013,0.009897735390948556,-0.029240584112266245,4,7
39.5,-0.9965778369731493,0.027733009335261065,-0.0778684470573893,4,7
39.75,-0.9920074969678442,0.029220591085561742,-0.12274886156784932,4,7
40.0,-0.9925080157035828,0.02045303717207577,-0.12045543588636476,4,7
40.25,-0.9986305521905662,0.019878500269588158,-0.0483928244535964,4,7
40.5,-0.9996871479790062,0.019342850831556672,-0.01585749940278261,4,7
40.75,-0.9990375707565574,0.013061825574206092,0.0418726752131451,4,8
41.0,-0.9896137912708696,0.011633912365052713,0.14328013194291123,4,8
41.25,-0.954829057649479,0.0046161984965353425,0.29711977615037477,4,8
41.5,-0.8954574996750355,-0.002307746147923735,0.44514103448620634,4,9
41.75,-0.7534370009010659,-0.006794495998207875,0.6574849964047378,4,9
42.0,-0.5894291737833584,-0.015323025261879245,0.8076747204103217,4,10
42.25,-0.46793080758484557,-0.027366164196985187,0.8833413000478003,4,10
42.5,-0.33164164474539654,-0.03510737254823512,0.9427519779153622,4,11
42.75,-0.23134387355734062,-0.04462999970979192,0.9718478148832712,4,11
43.0,-0.12713730556994485,-0.05891753185582826,0.9901337434773306,4,11
43.25,-0.05958504698297742,-0.06888971490465513,0.9958432754989068,4,11
43.5,-0.009161441896486513,-0.06561897767273761,0.9978026948007117,4,11
43.75,0.010519650318660576,-0.07255317595205536,0.9973090662459873,4,12
44.0,0.016236828078231992,-0.07683191842783982,0.9969118425039678,4,12
44.25,-0.0036489049284222485,-0.07586681497011258,0.9971112835983323,4,11
44.5,-0.0654574810119753,-0.06657648062632009,0.9956319050768613,4,11
44.75,-0.1902168103176974,-0.05322697795330501,0.9802981454080791,4,11
45.0,-0.32807144272116257,-0.03631164746066588,0.943954762014339,4,11
45.25,-0.45478767776773177,-0.02002687433501007,0.8903746921689786,4,10
45.5,-0.5298902130805271,-0.008411336323586698,0.8480245347292286,4,10
45.75,-0.5646157734025476,-0.0027568544290964073,0.8253492764755415,4,10
46.0,-0.5820817006602701,0.00043004558483199923,0.8131301918003309,4,10
46.25,-0.6073036618320962,0.005050595970324499,0.7944537455419739,4,10
46.5,-0.7508099297994096,-0.00024027583666049596,0.6605182749796767,4,9
46.75,-0.9243262111296809,-0.012592128069643764,0.3813954558320354,4,8
47.0,-0.9987495080932395,-0.032804437847955364,-0.03772650183878251,4,7
47.25,-0.9871538121427583,-0.03987699990196804,-0.1547164375586441,4,7
47.5,-0.9760913940408829,-0.05114837044001466,-0.2112567979513474,4,7
47.75,-0.9921397379912663,-0.04192139737991266,-0.11790393013100418,4,7
48.0,-0.9995114714120679,-0.031253816629593215,0.00013214297870302663,4,8
48.25,-0.9813928442623524,-0.04448733664415826,0.18678587234841795,4,8
48.5,-0.9201397187425314,-0.07346333882995053,0.38463753826215563,4,9
48.75,-0.7380344464042131,-0.09311621539245618,0.6683072095614504,4,9
49.0,-0.5459018311531034,-0.09334470699650292,0.8326331463612444,4,10
49.25,-0.22607456851187122,-0.09969946896847028,0.968994481593975,4,11
49.5,0.5316309484129725,0.11727318133181994,0.838817939501676,5,13
49.75,0.5525563994672065,0.12656143362614322,0.8238104326398955,5,13
50.0,0.42746037869354125,0.14290254427852142,0.8926681844257134,5,13
50.25,0.40631995496887113,0.18929070973018314,0.8939088999467103,5,13
50.5,0.1404860148560613,0.10188783703702223,0.984826151304777,4,12
50.75,-0.17173074231791916,0.04538275455326975,0.9840980427437572,4,11
51.0,-0.3959278437580893,0.0034800824745565145,0.9182750304582175,4,10
51.25,-0.4600119031543359,-0.025924870090574002,0.887534196562089,4,10
51.5,-0.5043692531884889,-0.06082825146801102,0.8613428935455555,4,10
51.75,-0.5088367858411331,-0.08262607364571818,0.8568885909666188,4,10
52.0,-0.5051786201608816,-0.08340372444802535,0.858975192005302,4,10
52.25,-0.5190624021418003,-0.06892418759560716,0.8519528619865477,4,10
52.5,-0.522257543717853,-0.040523914030725035,0.8518244363842968,4,10
52.75,-0.5278831976601122,-0.028592406167413223,0.8488355576539504,4,10
53.0,-0.529562761016939,-0.02687287462990321,0.8478449921732402,4,10
53.25,-0.5278969141648027,-0.02090356102521847,0.8490511699254316,4,10
53.5,-0.5261769969757875,-0.015492212377163243,0.8502339438114684,4,10
53.75,-0.522306233273573,-0.009639618572504994,0.8527035102761972,4,10
54.0,-0.5187466872018482,-0.001340120610854978,0.8549269434249083,4,10
54.25,-0.5237373661600628,0.008271695697618011,0.8518396271235602,4,10
54.5,-0.5253211761294904,0.00973776031512752,0.8508483048898754,4,10
54.75,-0.534461167308164,0.009129448979693986,0.8451437237540854,4,10
55.0,-0.5480599356146323,0.015604148034325527,0.836293499638858,4,10
55.25,-0.6022624891380325,0.029254566526240224,0.7977619096664266,4,10
55.5,-0.697143154238476,0.04063953831340816,0.7157791911086137,4,10
55.75,-0.8050953376061111,0.04511613490246266,0.5914271144751182,4,9
56.0,-0.9231150932599153,0.02611117558314959,0.3836361962920128,4,9
56.25,-0.9993431937578413,-0.03442384496573511,0.011321660110267527,4,8
56.5,-0.997101072603137,-0.025030738626708134,-0.07185341423673217,4,7
56.75,-0.9750428607395624,-0.004987431512734334,-0.22196068401344374,4,7
57.0,-0.9511631859397961,-0.0022014056204824693,-0.30868065622281987,4,7
57.25,-0.9514604127181507,-0.016323702709169968,-0.3073379569139953,4,7
57.5,-0.9456025114223727,-0.016506203573178172,-0.32490527178748896,4,7
57.75,-0.9533077352052882,-0.009450386470436563,-0.3018526994964992,4,7
58.0,-0.9607629564060632,-0.00323866392610485,-0.277351857130712,4,7
58.25,-0.9642666005103773,0.005293836961425616,-0.2648809136770459,4,7
58.5,-0.9717168628650057,0.020180400550374573,-0.23528512459868536,4,7
58.75,-0.9716355063161524,0.026457410302645847,-0.23499882617968954,4,7
59.0,-0.9741730629797234,0.02954221566617497,-0.22386178963422262,4,7
59.25,-0.9753923002875835,0.03090771912480164,-0.21829927493741014,4,7
59.5,-0.977433622122692,0.03489676997337483,-0.20834041804109996,4,7
59.75,-0.977433622122692,0.03489676997337483,-0.20834041804109996,4,7
60.0,-0.9780546447650027,0.03324671790217893,-0.20567879716280277,4,7
60.25,-0.9808476051263556,0.03550721524438312,-0.1915129582651841,4,7
60.5,-0.9889890951134547,0.03415990966437193,-0.14399191060053376,4,7
60.75,-0.9974398771141014,0.0254732227146903,-0.0668192073219514,4,7
61.0,-0.9983365254062025,0.014602609407173624,0.055775853542301565,4,8
61.25,-0.9765371125045104,0.002364980693321174,0.215336190102066,4,8
61.5,-0.9265124985750485,-0.0046538417693798365,0.3762352080029278,4,8
61.75,-0.8381283654837787,-0.009279673829677731,0.5453941057850776,4,9
62.0,-0.7233688671654398,-0.016062691475378702,0.6902749249091664,4,9
62.25,-0.5458870564717639,-0.033183408295852077,0.8372013993003496,4,10
62.5,-0.2627482992109778,-0.04238559077752212,0.9639329815688326,4,11
62.75,0.16490212125638568,-0.08269118020774344,0.9828374530516195,4,12
63.0,0.5156107011088564,-0.04015166138425518,0.8558816793167836,4,13
63.25,0.5249314761761006,0.016685626090833294,0.8509809252865402,4,13
63.5,0.4447149571893592,0.1077027171539394,0.8891730605285592,4,13
63.75,0.3314022062027963,0.13977682087696364,0.9330782486316185,5,12
64.0,0.15905296099663055,0.12508873491506442,0.9793135167021605,5,12
64.25,-0.08068078095460893,0.10591814352825206,0.9910963416621427,4,11
64.5,-0.27700293545499555,0.03732578549675201,0.9601438222924553,4,11
64.75,-0.4602828302228411,0.0004881557216752097,0.8877721993315869,4,10
65.0,-0.5570732809153391,-0.03899666882215427,0.8295472376609994,4,10
65.25,-0.6379810599435297,-0.04753504410184653,0.7685834936658252,4,10
65.5,-0.6868669098905493,-0.06306162226997852,0.7240421810185418,4,10
65.75,-0.8160721774649607,-0.0737989356346206,0.5732189095509628,4,9
66.0,-0.9655115882702812,-0.08674833685704716,0.24548339855952575,4,8
66.25,-0.9910135866249848,-0.09165021590993186,0.0974284817101586,4,8
66.5,-0.9969494570033465,-0.06656784907713573,0.040749253367099315,4,8
66.75,-0.9988291687097839,-0.04692331555404337,0.011768355532428,4,8
67.0,-0.9983751056181348,-0.03828551144175628,-0.042206256593321535,4,7
67.25,-0.9981983567253684,-0.03957416431546554,-0.04509907038406387,4,7
67.5,-0.9986299753395562,-0.03994271896894144,-0.03380460848295258,4,7
67.75,-0.9979960761071304,-0.029120362365409776,-0.05617683304065703,4,7
68.0,-0.9633431041022217,-0.02404830075687599,-0.2671923333656913,4,7
68.25,-0.922879887295533,-0.033871374426171774,-0.3835954165782827,4,6
68.5,-0.9087044670068024,-0.025677212474132256,-0.4166495798647125,4,6
68.75,-0.9143474169774869,-0.021080516304836414,-0.40438151898784735,4,6
69.0,-0.9340630768830762,-0.0165362315072411,-0.3567249941499181,4,7
69.25,-0.9599891173119761,-0.018432552840551612,-0.27943001921474614,4,7
69.5,-0.9804173065667505,-0.025312529702202588,-0.19529767234781212,4,7
69.75,-0.9948027545400935,-0.030743705835906972,-0.09706855366655665,4,7
70.0,-0.996568354109081,-0.05115890499117603,0.06507136104632212,4,8
70.25,-0.9457275404800947,-0.08222359708715507,0.31438622625604923,4,8
70.5,-0.8081183246010503,-0.09050256771100909,0.5820258230368356,4,9
70.75,-0.6928042610599248,-0.09339169689351051,0.7150526182097109,4,10
71.0,-0.5517322807070207,-0.07604524692191855,0.830547175569464,4,10
71.25,-0.4120369119693755,-0.05124172177147838,0.90972516131227,4,10
71.5,-0.3239691440812983,-0.03359226621780967,0.945471074826503,4,11
71.75,-0.2647678766139599,-0.01992270382693014,0.9641063516985868,4,11
72.0,-0.2084181737732423,-0.015020011332079999,0.9779244674823362,4,11
72.25,-0.16892735757647262,-0.012989181681554059,0.9855429107966194,4,11
72.5,-0.14111422608291962,-0.014933855207839325,0.9898806772362264,4,11
72.75,-0.14911885946753548,-0.013176606123881697,0.9887314816481558,4,11
73.0,-0.14316999726252394,-0.010766073680066978,0.9896395523327494,4,11
73.25,-0.11582015270657095,-0.005875022253872172,0.9932528259917225,4,11
73.5,-0.10371917651307568,-0.008317301968881644,0.9945718450224739,4,11
73.75,-0.07999047112862072,-0.005757360102255198,0.9967790012501637,4,11
74.0,-0.07007337211859492,-0.0042143985285591455,0.997532937483756,4,11
74.25,-0.06388731459574651,-0.004933784730655937,0.9979449227296942,4,11
74.5,-0.0641814703689415,-0.002500654647799485,0.9979351109103303,4,11
74.75,-0.06864627773836762,0.001418765673863738,0.9976400531537563,4,11
75.0,-0.07306609022729295,0.005765060295171888,0.9973104383985412,4,11
75.25,-0.07163683465614419,0.012742994603731874,0.9973493771036193,4,11
75.5,-0.07169456610867783,0.015379692406151875,0.9973080538389232,4,11
75.75,-0.07780232926850006,0.017044891883970698,0.9968230882263209,4,11
76.0,-0.09416964133945264,0.021751607323194443,0.9953185149633539,4,11
76.25,-0.08668114983281738,0.03102222239987529,0.9957529814070525,4,11
76.5,-0.04678026798173442,0.03884984920400722,0.9981494355778512,4,11
76.75,0.059773786720628,0.0830876451361743,0.9947479769503437,4,12
77.0,0.05069729532419607,0.083947456584678,0.9951796866796342,4,12
77.25,0.04121356959430924,0.07944485475874519,0.9959869259853047,4,12
77.5,-0.008652159792140306,0.07165763109900816,0.997391760561621,4,11
77.75,-0.15284956722845072,0.03699548764732196,0.9875567546687187,4,11
78.0,-0.36001087736767706,0.00840596575628698,0.9329102357229552,4,11
78.25,-0.5598314306305657,-0.020377461843487578,0.8283559188699936,4,10
78.5,-0.8024492058996318,-0.06176658683461754,0.5935150888577743,4,9
78.75,-0.9249487217969886,-0.08759217569663316,0.36986142378308057,4,8
79.0,-0.9811227148562724,-0.10507185131024743,0.16235185387082873,4,8
79.25,-0.9973326767614592,-0.072419077016081,0.009110935624929324,4,8
79.5,-0.998942463201118,-0.031174345636611162,-0.033795197703405944,4,7
79.75,-0.9995635155022073,-0.0072800808897876615,-0.028631781277217806,4,7
80.0,-0.999222231774931,0.01142659487472733,-0.037740753255529884,4,7
80.25,-0.9994138135927224,0.027560764323054734,-0.020308458089672486,4,7
80.5,-0.9990848748596339,0.0422196380260471,0.006849451923960782,4,8
80.75,-0.9983508499273432,0.044220024022186014,0.03660833135815353,4,8
81.0,-0.9970088792954204,0.04764778227763484,0.060852144170216484,4,8
81.25,-0.9952645777215182,0.05412139718954289,0.08074214945776612,4,8
81.5,-0.9933879502645822,0.05772389440726626,0.09923876401684517,4,8
81.75,-0.9908235769640966,0.06136157627976684,0.12043004728279018,4,8
82.0,-0.9886608514620586,0.06388918081683106,0.13589662748159603,4,8
82.25,-0.9950926744573756,0.06867852662081422,0.07123081652249745,4,8
82.5,-0.9522375090514119,0.06603910209992758,-0.29813178855901523,4,7
82.75,-0.83172352609726,0.07629567170322535,-0.5499226733057064,4,6
83.0,-0.8077756714975654,0.07265833992031666,-0.5849950685062921,4,6
83.25,-0.6682887769495063,0.0487572762542448,-0.742302390280134,4,5
83.5,-0.5271669436950962,0.11213404511148939,-0.8423306769921809,5,5
83.75,-0.545170096198956,0.09791547255723976,-0.8325876088702698,4,5
84.0,-0.5185050326406409,0.10088088716921716,-0.8491028075152499,4,5
84.25,-0.5853658536585367,0.0975609756097561,-0.8048780487804879,4,5
84.5,-0.71593654396822,0.05316710661196823,-0.6961380062784625,4,6
84.75,-0.9762546820978201,-0.05231337173103988,0.2102144305708205,4,8
85.0,-0.7625409889411211,-0.009724203875864201,0.6468668178564098,4,9
85.25,-0.7185486188072077,-0.11829413454829042,0.685342527603333,3,9
85.5,-0.6448642101364405,-0.10189695386247832,0.7574741984243771,4,10
85.75,-0.5413632574902008,-0.05810664678474557,0.8387785411173989,4,10
86.0,-0.5375514840081157,-0.0440402421883663,0.8420800787981286,4,10
86.25,-0.550589773396277,-0.036219013282770364,0.8339898587562432,4,10
86.5,-0.660318672378329,-0.04800275055320901,0.74944978941077,4,10
86.75,-0.8199708359980263,-0.06404470879533856,0.568811131561275,4,9
87.0,-0.8589421612632753,-0.05453686786721285,0.5091601846645203,4,9
87.25,-0.865770167971019,-0.02138958297712358,0.49998450175130194,4,9
87.5,-0.8998984791882336,0.012772618386769288,0.435912362034217,4,9
87.75,-0.9394047479885342,0.04935821925951682,0.33923809580901737,4,8
88.0,-0.9538490750826981,0.07003987487882636,0.29200403745640263,4,8
88.25,-0.952219894293129,0.08481551300834553,0.29340007100461524,4,8
88.5,-0.9522472275309747,0.09324336622593182,0.2907419686155207,4,8
88.75,-0.9459178351517553,0.09915480663060855,0.30888148773253343,4,8
89.0,-0.9441924705190508,0.09851352608255165,0.31431777517969606,4,8
89.25,-0.9388163751112711,0.09641831948070134,0.33064682289635033,4,8
89.5,-0.9359852629094554,0.09964337360964712,0.337642985580933,4,8
89.75,-0.9349738349862469,0.10355499857864119,0.33926433670589085,4,8
90.0,-0.9453307359905072,0.10291920923117254,0.309446984090775,4,8
90.25,-0.9678029488027555,0.10365743210178002,0.22937434263394763,4,8
90.5,-0.9904631702627859,0.11028054032360568,-0.08258880540924088,4,7
90.75,-0.9255262310073581,0.14149956076544878,-0.351253569406063,5,7
91.0,-0.8755103082006441,0.1584688903316291,-0.4564748744799383,5,6
91.25,-0.885882670236038,0.1753054109937969,-0.4295112425208018,5,6
91.5,-0.9027867006507398,0.1764480782046658,-0.39222729230132847,5,6
91.75,-0.9254705320101887,0.16251457510746795,-0.34218899347935966,5,7
92.0,-0.9448359990513294,0.1496257854302992,-0.29137099929650284,5,7
92.25,-0.9791332680872695,0.12448388562325001,-0.16062940435947776,5,7
92.5,-0.9868752872529624,0.07669404312291428,0.14210978558439735,4,8
92.75,-0.9045518413881041,0.07499362452183914,0.419716478735905,4,9
93.0,-0.7668567467440172,0.04432072092588874,0.6402861888794664,4,9
93.25,-0.6522231993940867,0.04049893795092063,0.7569443402238959,4,10
93.5,-0.6701119517580058,0.03058540835731728,0.7416296278511885,4,10
93.75,-0.6272444328467291,0.006470725267122376,0.7787955772712775,4,10
94.0,-0.49547115588589635,-0.003462174245426143,0.8686174917848407,4,10
94.25,-0.47955274087084054,0.017151860099646227,0.8773454179616981,4,10
94.5,-0.6083427531085259,-0.015561135174607624,0.7935218622145309,4,10
94.75,-0.7768903157581203,-0.06294572310718544,0.6264816623204239,4,9
95.0,-0.9629692631275605,-0.008741367199460465,0.2694694542449065,4,8
95.25,-0.9978726231885076,0.03253717413613414,0.056493895157994384,4,8
95.5,-0.9975896480886209,0.06932812190579825,-0.0029164257981666207,4,7
