time,x,y,z,H,W
0.0,-0.6141653621261329,0.019306866894907144,-0.7889411593111225,4,5
0.25,-0.6122522814244925,0.03131780435566936,-0.7900419856063627,4,5
0.5,-0.6087484593210825,0.03121510374737061,-0.7927489707166129,4,5
0.75,-0.8099029355444795,0.14910629068113196,-0.5672958214862408,5,6
1.0,-0.6072523232894959,0.08578345831879142,-0.7898644276952708,4,5
1.25,-0.3020855745011723,0.06776390908372218,-0.950869264570051,4,4
1.5,-0.14861406844676345,0.03327115018180328,-0.9883354133214494,4,4
1.75,-0.06996230246772925,-0.0005916473781626152,-0.9975494605215294,4,4
2.0,0.20289214770004593,0.00040782341246240394,-0.9792010059644177,4,3
2.25,0.3427155874925928,0.02315734986544674,-0.9391537484548608,4,3
2.5,0.24807318158856861,0.007938341810834196,-0.9687087690868805,4,3
2.75,0.025993501624593844,0.017995501124718816,-0.9995001249687576,4,3
3.0,-0.013885877195524463,0.05199009921767032,-0.9985510562799718,4,4
3.25,-0.10663022419319043,0.06768383021859486,-0.991992386268892,4,4
3.5,-0.11566782961622668,0.06197154938870174,-0.991352853558326,4,4
3.75,-0.00964705152861662,0.0859633700073308,-0.9962515914234652,4,4
4.0,0.001998467641428094,0.08393564093997996,-0.9964691737866661,4,3
4.25,-0.030055574004649168,0.07791163373170037,-0.996507119794188,4,4
4.5,-0.1230747675710297,0.0729561762557169,-0.9897120783002912,4,4
4.75,-0.5338731481749774,0.08753873008292057,-0.8410210653682865,4,5
5.0,-0.8560325999413715,0.18171485856583872,-0.4839296415947399,5,6
5.25,-0.9721109804082259,0.2341538298554928,0.013123480245819141,5,8
5.5,-0.9162245999371195,0.23215762607663026,0.32655063791781075,5,8
5.75,-0.7705461832435473,0.16552657445833108,0.6155156640061179,5,9
6.0,-0.6650501503360188,0.14049093434310608,0.7334647877747371,5,10
6.25,-0.6140069433255306,0.14047974796669044,0.7766987279243179,5,10
6.5,-0.5812990050323075,0.14876640997066562,0.799975013367848,5,10
6.75,-0.547898179027949,0.15975118244289604,0.8211498919965551,5,10
7.0,-0.5528402239556491,0.1632734750651703,0.8171349087615892,5,10
7.25,-0.5573165440728086,0.17554547435725695,0.8115306871187478,5,10
7.5,-0.622124187847029,0.20585350621900012,0.7553713185401065,5,10
7.75,-0.6253094734398236,0.2085465706239905,0.7519949403469307,5,10
8.0,-0.6202259273806274,0.20087208808429446,0.758267896744611,5,10
8.25,-0.6147623296138781,0.20283100017203645,0.7621855833436688,5,10
8.5,-0.6104663201033088,0.19896351081951863,0.7666448939254051,5,10
8.75,-0.604622048724297,0.20240861694511214,0.7703654522256308,5,10
9.0,-0.5874132025136412,0.2127539204426759,0.7808210414998684,5,10
9.25,-0.599681818636623,0.20814664358684448,0.7726944358284221,5,10
9.5,-0.612711624873532,0.21087430498751047,0.7616537876495268,5,10
9.75,-0.6149163957176051,0.21601538910684792,0.7584294152699292,5,10
10.0,-0.6663825581372085,0.14018154935185242,0.7323137438501509,5,10
10.25,-0.6778973139857364,0.016339911769677053,0.7349749920740727,4,10
10.5,-0.5694913016472509,0.11858725908618536,0.8133982538280654,5,10
10.75,-0.5174273618279883,0.1972394594908079,0.8326857275416114,5,10
11.0,-0.5165740827793971,0.23532777096539959,0.8232691280578188,5,10
11.25,-0.5280523634794301,0.23454275361812094,0.8161803710877988,5,10
11.5,-0.5450854004514438,0.2723297738982312,0.7929176504929295,5,10
11.75,-0.5190668869777911,0.25828043230887326,0.8147765246553971,5,10
12.0,-0.5302716907980854,0.24887236827642714,0.8104779319923661,5,10
12.25,-0.548065203230589,0.22278436497184623,0.8062206023985645,5,10
12.5,-0.5759829946868394,0.1901179613621048,0.7950463826715379,5,10
